id_aluno,sexo,idade,tipo_de_cota,coeficiente,naturalidade_op,total_reprovacao_nota,total_reprovacao_falta,target_evasao
1897,M,48,AC,5.8,0,0,0,0
1898,M,50,AC,5.0,0,0,0,0
1899,M,37,AC,5.6,0,0,0,0
1900,F,36,AC,5.8,0,0,0,0
1901,M,39,AC,5.7,0,0,0,0
1902,F,40,AC,5.8,1,0,0,0
1903,M,39,AC,3.3,0,0,0,1
1904,M,40,AC,6.4,0,0,0,0
1905,F,36,AC,6.7,0,0,0,0
1906,M,37,AC,6.1,0,0,0,0
1907,M,38,AC,5.6,0,0,0,0
1908,M,37,AC,6.3,0,0,0,0
1909,F,36,AC,3.4,0,0,0,1
1910,M,37,AC,4.7,0,0,0,1
1911,M,43,AC,2.0,0,0,0,1
1912,M,36,AC,6.9,0,0,0,0
1913,M,37,AC,5.2,0,0,0,0
1914,M,40,AC,6.3,0,0,0,0
1915,M,38,AC,4.7,0,0,0,0
1916,M,39,AC,6.0,0,0,0,0
1917,M,37,AC,8.0,1,0,0,0
1918,F,37,AC,4.5,0,0,0,1
1919,F,38,AC,7.3,0,0,0,0
1920,M,38,AC,6.1,0,0,0,0
1921,M,38,AC,5.1,0,0,0,0
1922,M,36,AC,7.4,1,0,0,0
1923,M,48,AC,6.2,1,0,0,0
1924,M,36,AC,4.1,0,0,0,1
1925,F,52,AC,7.0,0,0,0,0
1926,M,42,AC,2.4,0,0,0,1
1927,M,36,AC,3.5,0,0,0,1
1928,M,37,AC,4.4,0,0,0,1
1929,M,38,AC,6.1,0,0,0,0
1930,M,36,AC,6.7,0,0,0,0
1931,M,35,AC,8.7,0,0,0,0
1932,M,37,AC,6.0,0,0,0,0
1933,M,38,AC,6.2,0,0,0,0
1934,M,37,AC,5.6,0,0,0,0
1935,M,38,AC,8.1,0,0,0,0
1936,M,37,AC,5.8,0,0,0,0
1937,M,37,AC,8.0,0,0,0,0
1938,M,37,AC,4.0,0,0,0,1
1939,M,37,AC,6.9,0,0,0,0
1940,M,41,AC,5.5,0,0,0,1
1941,M,37,AC,7.8,0,0,0,0
1942,M,36,AC,8.1,0,0,0,0
1943,M,39,AC,5.7,0,0,0,0
1944,M,42,AC,5.6,0,0,0,0
1945,M,39,AC,6.3,0,0,0,1
1946,M,51,AC,7.7,0,0,0,0
1947,M,46,AC,8.6,0,0,0,0
1948,M,47,AC,8.3,0,0,0,0
1949,M,45,AC,8.2,0,0,0,0
1950,M,48,AC,7.4,0,0,0,0
1951,M,45,AC,7.8,0,0,0,0
1952,F,47,AC,7.3,0,0,0,0
1953,F,50,AC,8.0,0,0,0,0
1954,M,45,AC,7.8,0,0,0,0
1955,M,50,AC,8.3,0,0,0,0
1956,M,46,AC,8.7,0,0,0,0
1957,M,45,AC,7.7,0,0,0,0
1958,M,46,AC,8.5,0,0,0,0
1959,M,47,AC,7.8,0,0,0,0
1960,M,47,AC,7.4,0,0,0,0
1961,M,45,AC,6.8,0,0,0,0
1962,F,48,AC,6.1,0,0,0,0
